Author_id,Name
7995,ROBERTA
7996,ROBERT M PIRSIG
7997,ZLATA FILIPOVIC
7998,WILLIAM W. JOHNSTONE
7999,NAVA RENEK
8000,DEE BRESTIN
8001,KATHY TROCCOLI
8002,MARJORIE WINN
8003,ABBOT GEORGE BURKE
8004,COVERT BAILEY
8005,LEWIS GANNETT
8006,ALAN BRENNERT
8007,KUKI GALLMANN
8008,TOM DEFALCO
8009,RICHARD MASON
8010,ROBERTO G. FERNANDEZ
8011,TADAHIKO NAGAO
8012,ISAMU SAITO
8013,GUSTAVO PEREZ-FIRMAT
8014,JOANNE MCCLELLAN EGNOR
8015,DR. WAYNE W. DYER
8016,JOHN NORMAN
8017,MICHELE SLUNG
8018,ALBERT UDERZO
8019,EMMA FORREST
8020,BILL MURPHY
8021,PETER WOOD
8022,G. EASON
8023,WILLIAM LEAST HEAT-MOON
8024,CHRISTOBEL KENT
8025,ROSIE THOMAS
8026,MAGGIE O'FARRELL
8027,SHARON BUTALA
8028,PADDY RYAN
8029,PAUL ERDMAN
8030,KATJA M. WERKER
8031,MARYSE WOLINSKI
8032,LINDA FAIRSTEIN
8033,TERRY TEMPEST WILLIAMS
8034,LET'S GO INC.
8035,HELGA TISCENKO
8036,ROBERT BOSNAK
8037,ROBERT DESSAIX
8038,SUSAN M. LARK
8039,ELIZABETH SOMER
8040,ROBERT STONE
8041,STANLEY KARNOW
8042,GAIL EVANS
8043,VICKIE L. BANE
8044,LINA VISCONTI
8045,DONNA MAY GIBBS CARPENTER
8046,FRANK
8047,MANUEL VÁZQUEZ MONTALBÁN
8048,MANUEL VAZQUEZ MONTALBAN
8049,INDIA KNIGHT
8050,GEORGE HUGHES
8051,STEVEN LEVY
8052,MARGARET LAWRENCE
8053,PAULA WEIDEGER
8054,GORDON HONEYCOMBE
8055,COLIN TURNBULL
8056,COLSON WHITEHEAD
8057,HARALD GERLACH
8058,MARKET HOUSE BOOKS LTD.
8059,ROSALIND FERGUSSON
8060,MICHAEL D. HUTT
8061,THOMAS W. SPEH
8062,STEVEN V. ROBERTS
8063,DAN ZEVIN
8064,GLENN FRANKEL
8065,GILDA RADNER
8066,ANNE MICHAELS
8067,QUINT BUCHHOLZ
8068,JOHN MADDOX ROBERTS
8069,A OSWALD
8070,JULIET SCHOR
8071,BETSY TAYLOR
8072,ED GLINERT
8073,ATIMA SRIVASTAVA
8074,GIÒ WAECKERLIN INDUNI
8075,LISA SCOTT
8076,DAGMAR ROTH
8077,SHARON MAAS
8078,AMELIE FRIED
8079,SNEAKY P. BROWN
8080,CARINA KLEIN
8081,SUSAN CARROLL
8082,MARCEL BIEGER
8083,EVELINE PASSET
8084,JAMES ELLISON
8085,DIAN FOSSEY
8086,WOLFGANG BÜSCHER
8087,ROBERT MERLE
8088,CHRISTEL GERSCH
8089,GERDA BEAN
8090,NH KLEINBAUM
8091,LUIGI GUICCIARDI
8092,KATHARINA SCHMIDT
8093,MCDOWELL BRYSON
8094,ADELE ZIMINSKI
8095,SHIFRA HORN
8096,DALYA BILU
8097,JM SYNGE
8098,TIM ROBINSON
8099,LYNNE S. SCHWARTZ
8100,TOMMY HAYS
8101,LORETTA LYNN
8102,PATSI BALE COX
8103,SIDNEY POITIER
8104,GORDON MACKENZIE
8105,PAUL GRESCOE
8106,ANNETTE DELORE
8107,JOHN HUGHES
8108,DEIRDRE COREY
8109,LISA BIRNBACH
8110,PATRICIA MARX
8111,LINDA TSCHIRHART SANFORD
8112,MARY ELLEN DONOVAN
8113,CHARLES L. CALIA
8114,ARIANNA HUFFINGTON
8115,BILL MAHER
8116,DENIS WAITLEY
8117,ELLE EGGELS
8118,MARGARET LEE BRAUN
8119,THEO COLBORN
8120,NANCY M. STUART
8121,JOANNE K. ROWLING
8122,JEAN-CLAUDE GOTTING
8123,JEAN-FRANÇOI
8124,EMILIE RICHARDS
8125,MIRIAM ALI
8126,OUTSIDE MAGAZINE EDITORS
8127,NICK THORPE
8128,BENTLEY  LITTLE
8129,JOHN SKIPP AND CRAIG SPECTOR
8130,SHAUN HUTSON
8131,JESSE HUNTER
8132,JR.
8133,RICHARD HENRY DANA
8134,THOMAS PHILBRICK
8135,RAISA GORBACHEV
8136,DAVID FLOYD
8137,HELEN HUNT JACKSON
8138,JB CALCHMAN
8139,THALASSA ALI
8140,STEPHEN GLASS
8141,PAT MULCAHY
8142,DOROTHY BRYANT
8143,EDIDT GEEVER
8144,ANGUS CALDER
8145,MARION A. KAPLAN
8146,NELLA LARSEN
8147,THADIOUS M. DAVIS
8148,CHARLES PORTIS
8149,WITI IHIMAERA
8150,JANN MITCHELL
8151,CONNIE LIGHTNER
8152,TERRI CRISP
8153,SAMANTHA GLEN
8154,JOEY GREEN
8155,ROD MCQUEEN
8156,MICHAEL J. FOX
8157,MARGARET LAURENCE
8158,B. ALISON WEIR
8159,ALISON WEIR
8160,PETER GZOWSKI
8161,ALVIN F. POUSSAINT
8162,WILLIAM K. HARTMANN
8163,GARRETT SUTTON
8164,JONAS RIDDERSTRALE
8165,KJELL NORDSTRÖM
8166,KJELL NORDSTROM
8167,HOWARD DEAN
8168,DENNIS KUCINICH
8169,STUDS TERKEL
8170,REVEREND AL SHARPTON
8171,KAREN HUNTER
8172,JAMES HYNES
8173,ERIK S. ROSENAA
8174,TED MICHENER
8175,MARK JACOBSON
8176,SARAH ZETTEL
8177,DAVID LAYTON
8178,KC COLE
8179,DANIEL HALPERN
8180,HYEMEYOHSTS STORM
8181,EDWARD BLISHEN
8182,BRIAN WILDSMITH
8183,TESSA BIELECKI
8184,REGINA SARA RYAN
8185,MASTERS
8186,RUSSELL GRANT
8187,VICKY EMPTAGE
8188,GABRIEL HORN
8189,WHITE DEER OF AUTUMN
8190,NADER E KHALILI
8191,JALALODDIN RUMI
8192,GEORGE BURNS
8193,JACK GREGORY
8194,CAROL DRINKWATER
8195,MARK SCHORER
8196,CELIA BARKER LOTTRIDGE
8197,PETER RALPH
8198,JUDY DELTON
8199,BLANCHE SIMS
8200,TONY GOLDWYN
8201,KATE BURTON
8202,ANIA SZADO
8203,AL KENNEDY
8204,MARY MACCARTHY
8205,ALAYNE MAIN
8206,ALEC ROSS
8207,TABITHA KING
8208,LAURA FRASER
8209,DAVID DAICHES
8210,ELEMENT BOOKS LTD.
8211,PEG KEHRET
8212,CARLA NEGGERS
8213,BENJAMIN ZEPHANIAH
8214,MARY ANN HOBERMAN
8215,DEBORAH SAVAGE
8216,LISA FALKENSTERN
8217,CLIFF NIELSEN
8218,ANDREW EAMES
8219,WENDY BOORER
8220,ANDREW A. ROONEY
8221,JOHN LAWRENCE
8222,PETER HAINING
8223,DAVID EDMONDS
8224,JOHN EIDINOW
8225,GLENN YEFFETH
8226,DAVID GERROLD
8227,ROBERT AUNGER
8228,STEVEN PINKER
8229,JOHN GRAFTON
8230,MORT ROSENBLUM
8231,PETER SPIEGELMAN
8232,ALLAN W. ECKERT
8233,ANDREA BARRETT
8234,ELIZABETH SACHS
8235,BARTHE DECLEMENTS
8236,CHRISTOPHER GREIMES
8237,RUTH WHITE
8238,KATHERINE AYRES
8239,SOOK NYUL CHOI
8240,FRED GRAVER
8241,PEGGY WOODFORD
8242,JOHN GOLLINGS
8243,MADELEINE BOURDOUXHE
8244,JENNIFER BASSETT
8245,ANDREW PARKIN
8246,GAETAN SOUCY
8247,DAVID LEVIEN
8248,REGINA MCBRIDE
8249,ABBIE ZABAR
8250,LARRY WATSON
8251,PAULA L. WOODS
8252,TOM ALIBRANDI
8253,BILL WASSMUTH
8254,BRENDA PETERSON
8255,STEVEN OWEN GODERSKY
8256,B. TRAVEN
8257,JEAN P. SASSON
8258,SUZY SPENCER
8259,RITA MOONSAMMY
8260,YATRI
8261,LISLE
8262,ROBERT H WATERMAN
8263,THOMAS J PETERS
8264,TOM PETERS
8265,LYNDELL
8266,SIR RICHARD BRANSON
8267,J.-P. MAYER
8268,ANN MARTIN
8269,CAMERON JUDD
8270,BERNIECE RABE
8271,HARVEY KIDDER
8272,JOAN RAWLINS BIGGAR
8273,KAY SALEM
8274,KEN LEEBOW
8275,PAUL JOFFE
8276,MARTY BUCELLA
8277,BETTY BAKER
8278,THOM JONES
8279,DUDLEY RANDALL
8280,FLOYD
8281,WALLACE FOWLIE
8282,PEARSON EDUCATION
8283,SUSAN FEUER
8284,BERNADINE HEALY
8285,PETER MCDONOUGH
8286,ALEX CHADWICK/ NPR
8287,JUDITH IVEY
8288,DEBRA MONK
8289,DALE HULL
8290,DAVE LONGABERGER
8291,TAMI LONGABERGER
8292,ELLIS VIDLER
8293,VIOLET WINSPEAR
8294,DARRYL LONDON
8295,JOYCE LANDORF HEATHERLEY
8296,RICHARD DEAN ROSEN
8297,PETER ABRAHAMS
8298,COLIN HARRISON
8299,MARIA SHRIVER
8300,ORIAH
8301,RICHIE TANKERSLEY CUSICK
8302,NICHOLAS ADAMS
8303,KEITH PARKINSON
8304,SARTON MAY
8305,LORI FOSTER
8306,JANELLE DENNISON
8307,JILL JONES
8308,SHANA ABE
8309,EMMA HOLLY
8310,GARY BRANDNER
8311,LINDA LADD
8312,PATRICIA PHILLIPS
8313,JULIE BEARD
8314,LAURIE MCBAIN
8315,ANDREA PARNELL
8316,CATHERINE LANIGAN
8317,JILL BARNETT
8318,STEPHEN BURY
8319,MARLENA DE BLASI
8320,ALIZA SHERMAN
8321,GREGG OLSEN
8322,DAPHNE GOTTLIEB
8323,DANIEL DRENNAN
8324,PEG KERR
8325,JOHN F. KENNEDY
8326,GORDAN KORMAN
8327,ROSALIND GREENBERG
8328,ELAINE ST. JAMES
8329,LAURIE ABKEMEIER
8330,RICHARD EYRE
8331,LINDA EYRE
8332,JONATHAN BERENT
8333,KEN MERRELL
8334,PHYLLIS GATES
8335,PATRICIA BRIGGS
8336,HOLLY LISLE
8337,LJ SMITH
8338,LARRY DIXON
8339,LARRY ELMORE
8340,RU EMERSON
8341,ELLEN GUON
8342,DAVID TROTTER
8343,CHARLOTTE MITCHELL
8344,DEBRA GINSBERG
8345,JOSEPHA SHERMAN
8346,IAN J. BURTON
8347,PURPLE RONNIE
8348,TERESA CRANE
8349,FRANÇOIS RICARD
8350,FRANÇOIS KÉREL
8351,JACK CLIFFORD SMITH
8352,DOUGLAS R. HOFSTADTER
8353,NICK MEGLIN
8354,DIANE MEGLIN
8355,LAUREN JARRETT
8356,LISA LENARD
8357,NAN PHIFER
8358,CATHY ANN JOHNSON
8359,BERNARD POULIN
8360,LIN WELLFORD
8361,MICHAEL MEYER
8362,ALWYN CRAWSHAW
8363,JULIET BAWDEN
8364,JAMES VAN PRAAGH
8365,MAURIZIO BONGIANNI
8366,STEVIE DANIELS
8367,DG HESSAYON
8368,DG
8369,DR. HESSAYON
8370,LOIS HOLE
8371,DEREK FELL
8372,DEBBIE PATTERSON
8373,ANDY BAGGOTT
8374,ADRIAN FORSYTH
8375,LAUREL AZIZ
8376,BARBARA GANIM
8377,SUSAN FOX
8378,JUDY JONES
8379,WILLIAM WILSON
8380,TERENCE DICKINSON
8381,CW METCALF
8382,ROMA FELIBLE
8383,WL WILMSHURST
8384,DEREK NELSON
8385,ALEC WAUGH
8386,GERTRUD WITTICH
8387,FRIEDRICH DÜRRENMATT
8388,BJÖRN LARSSON
8389,JÖRG SCHERZER
8390,URS WIDMER
8391,JOAN DRUETT
8392,JOYCE JOHNSON
8393,THOMAS NILS LINDQUIST
8394,TOMMY SIMPSON
8395,LISA HAMMEL
8396,WILLIAM BENNETT SEITZ
8397,MARY FRANCIS SHURA
8398,HARRY MAZER
8399,PIKE
8400,ELLEN CONFORD
8401,CHERIE BENNETT
8402,JANET KOVALCIK
8403,CAROL KEEFFE
8404,ELLEN GUNDERSON TRAYLOR
8405,JOHN F. WALVOORD
8406,ALPHA STAFF
8407,SHELLEY O'HARA
8408,JAMES P. CAHER
8409,JOHN M. CAHER
8410,PATRICIA WAYNANT
8411,DAVID GALLOWAY
8412,KURT COBAIN
8413,WILLIAM H. ARMSTRONG
8414,JAMES BARKLEY
8415,EDWARD P. JONES
8416,EDMUND WHITE
8417,DEBORAH FORD
8418,OLIVIA JUDSON
8419,CATHERINE CLINTON
8420,CORTNEY DAVIS
8421,HOWARD STERN
8422,KIRK MITCHELL
8423,JOHN STOSSEL
8424,STARBUCK O'DWYER
8425,LORI ALVORD
8426,ELIZABETH COHEN VAN PELT
8427,TERRY JONES
8428,SANYIKA SHAKUR
8429,MONSTER KODY SCOTT
8430,AJ ORDE
8431,SHERI S TEPPER
8432,AARON ELKINS
8433,AARON J. ELKINS
8434,ANDREW TOBIAS
8435,JANE BICKS
8436,MILLI NICKELL
8437,GARY LAND
8438,MONTAGUE SUMMERS
8439,KELSEY GRAMMER
8440,ROSE BLOCK
8441,DELILAH AHRENDT
8442,MICHAEL KERRIGAN
8443,MATT COHEN
8444,PATRICIA JEFFERY
8445,JEFF DAVIDSON JEFFREY P.; DAVIDSON
8446,MARGARET WANDER BONANNO
8447,ELENA PONIATOWSKA
8448,WALTER JON WILLIAMS
8449,JOHN PEEL
8450,DAVID R. OLSON
8451,JOHN MCCORMICK
8452,BRONWYN WILLIAMS
8453,DOMINIQUE LAPIERRE
8454,SARA DOWSE
8455,BETH YAHP
8456,DOUGLAS RUSHKOFF
8457,ARTURO PEREZ- REVERTE
8458,DAVID WHARRY
8459,LYNDON BAINES JOHNSON
8460,MICHAEL JORDAN
8461,SUSAN BETH PFEFFER
8462,LYNN GAMWELL
8463,NANCY TOMES
8464,MARIE B. SALAZAR
8465,BRENDA WILKINSON
8466,PAULINE BROWN
8467,LEE STRINGER
8468,J. DENNIS DEITZ
8469,RICHARD GRIMES
8470,SUSAN QUINN
8471,LEO PENNANEN
8472,ERIC KNIGHT
8473,JOSEFA HEIFETZ
8474,TOREY L. HAYDEN
8475,ROBIN WILLIAMS
8476,KAREN A. SIGNELL
8477,KEITH LAUMER
8478,AUSTIN TAPPAN WRIGHT
8479,SHERMAN ALEXIE
8480,FLAVIA
8481,COLIN HIGGINS
8482,ERIK WEIHENMAYER
8483,TYRONE T. THOMAS
8484,KARLE DICKERSON
8485,SUSAN KENNEY
8486,ANNETTE LÉVY-WILLARD
8487,GEORGESON V
8488,URSULA MARKHAM
8489,CHOGYAM TRUNGPA
8490,GENE WOLFE
8491,ROBERT LLEWELLYN
8492,JACQUES LACARRIÈRE
8493,JACK JONES
8494,RACHEL KABERRY
8495,AMY K. BROWN
8496,DAVID FARLAND
8497,KEVIN BROOKS
8498,DEBORAH MCDOWELL
8499,RODERICK MACLEISH
8500,RAINER MARIA RILKE
8501,MD HERTER NORTON
8502,DANIEL HANDLER
8503,LANCE GOULD
8504,H ROBERTS DESIGN
8505,CATULLUS
8506,DAVID MULROY
8507,PAT CROCE
8508,BILL LYON
8509,RICHARD PRICE
8510,TONY BRITTON
8511,ANN POWERS
8512,GWYNEDD M. HUDSON
8513,DAVID AMBROSE
8514,EDWARD HOAGLAND
8515,PHIL PARKS
8516,PHYLLIS RAYBIN EMERT
8517,JAEL
8518,URSULA BURKOWSKI
8519,CHRISTOPHER DAVIS
8520,RON NYSWANER
8521,ANNIE SMITH
8522,ANN RIPLEY
8523,AVERY THORNE
8524,MEEK
8525,SYDNEY BIDDLE BARROWS
8526,WILLIAM NOVAK
8527,HOLGER FREESE
8528,HELGA KRÜGER
8529,BRIGITTE WOLTERS
8530,MARY MAPES DODGE
8531,CHILDREN'S CLASSICS
8532,JEANNIE SAKOL
8533,REXANNE BECNEL
8534,COLLEEN L. REECE
8535,ELIZABETH COATSWORTH
8536,MICHAEL VINER
8537,STEFAN RUDNICKI
8538,ROGER REES
8539,LAURIE GWEN SHAPIRO
8540,VERA NEVILLE
8541,MARINA ZWETAJEWA
8542,HEINZ G. KONSALIK
8543,EVA-CHRISTIANE WETTERER
8544,JOANNE HORNIMAN
8545,SA SHAN
8546,WERNER RICHTER
8547,BETSY SCHMITT
8548,AERON CLEMENT
8549,FABIENNE MARSH
8550,DONNA HUSTON MURRAY
8551,JOHANNA HURWITZ
8552,TERRI FIELDS
8553,STEINUNN SIGURDARDÓTTIR
8554,COLETTA BÜRLING
8555,NOËLLE CHÂTELET
8556,DANIEL MASON
8557,BERTOLT BRECHT
8558,HARRY MULISCH
8559,MARIA CSOLLÁNY
8560,SOPHOKLES
8561,RUSSELL MUNSON
8562,JEANNIE EBNER
8563,ROBERT SCHNEIDER
8564,R. SPILL
8565,JANICE CARLISLE
8566,RAYMOND R. MACCURDY
8567,ELIA KAZAN
8568,BRIAN JOHNSTON
8569,MARGARET CRAVEN
8570,SINCLAIR LEWIS
8571,FRANK KERMODE
8572,DEBORAH LEVY
8573,ROBIN MORGAN
8574,EDMUND ROSTAND
8575,MARY CLEARMAN BLEW
8576,PAULINE ROSENAU
8577,CAROLYN MCVICKAR EDWARDS
8578,JONN MUMFORD
8579,THOMAS ERSKINE
8580,JENNIFER LASH
8581,MEL BLANC
8582,PHILIP BASHE
8583,GEORGE DANGERFIELD
8584,SAM SHEPARD
8585,LUDWIG THOMA
8586,URSULA SEGEBRECHT
8587,DAVE BOWLER
8588,BRYAN DRAY
8589,GIOVANNI BANDINI
8590,VERITY CAMPBELL
8591,VIRGINIA TRIOLI
8592,PHIL KUNTZ
8593,NANCY SNOW
8594,SIMON COLVEY
8595,ROBERT M. EVERSZ
8596,MARIANNE WOOD
8597,KEN CATRAN
8598,HELEN HODGMAN
8599,RENE DELORM
8600,JANICE HARRELL
8601,JOAN ELIZABETH LLOYD
8602,SUSAN M. LOVE
8603,SUSAN M. LOVE MD
8604,KAREN LINDSEY
8605,ANN COPELAND
8606,EVELYN ROGERS
8607,SONYA BIRMINGHAM
8608,KATHERINE SUTCLIFFE
8609,KATHRYN ATWOOD
8610,LAURA KINSALE
8611,YURI RUBINSKY
8612,IAN WISEMAN
8613,MARCI SHIMOFF
8614,CAR
8615,JOSEPHINE HART
8616,ELIZABETH DEWBERRY VAUGHN
8617,LAURA REESE
8618,BARRY GIFFORD
8619,PETER LAWRENCE
8620,RICHARD ROSEN
8621,BETTY MAHMOODY
8622,ARNOLD D. DUNCHOCK
8623,HANS PFITZINGER
8624,PETRA HRABAK
8625,RITA SEUSS
8626,GRACE GERSHUNY
8627,DEBORAH L. MARTIN
8628,DIANA WELLS
8629,JACOB LUDWIG CARL GRIMM
8630,JACOB W. GRIMM
8631,WILHELM GRI
8632,CANDACE BAHOUTH
8633,CLAY PERRY
8634,IPPY PATTERSON
8635,SARA B. STEIN
8636,ANDREW STOKER
8637,SASHA WILLIAMSON
8638,WILLIAM WARRINER
8639,MARYJO KOCH
8640,RENE BERGH
8641,MARY KIDD
8642,ALAN WATTS
8643,NANCY TODER
8644,SYLVIA BROWNRIGG
8645,CHARLOTTE J. BECK
8646,STEVE SMITH
8647,ALAN W. WATTS
8648,JOHN GOLDSTEIN
8649,MANUELA SOARES
8650,CELINA SPIEGEL
8651,CHRISTINA BUCHMANN
8652,MONICA FURLONG
8653,MARK GARLAND
8654,ELIZABETH LESSER
8655,ANYA WEINSTEIN
8656,MICHAEL NEWTON
8657,JEREMY TAMBLING
8658,HABLOT K. BROWNE
8659,HAN NOLAN
8660,MICHAEL KILIAN
8661,JUDITH VIORST
8662,LYNN SOLOTAROFF
8663,RONALD BLYTHE
8664,HAROLD N.
8665,MD LEVINSON
8666,MARTHA MANNING
8667,IAN IRVINE
8668,LEON GARFIELD
8669,BAZ LUHRMANN
8670,CRAIG PEARCE
8671,WILLIAM SH
8672,JOANNA RUSS
8673,DWIGHT YOAKAM
8674,HAROLD BLOOMFIELD MD
8675,SHARON JANIS
8676,JOY SIKORSKI
8677,WU WEI
8678,RAM DASS
8679,KAREN CASEY
8680,HARPERSANFRANCISCO
8681,DAVE MARSH
8682,STEVE HAGEN
8683,JOHN BRADSHAW
8684,STEPHEN FENDER
8685,GAIL MCMEEKIN
8686,MARC GAFNI
8687,JON KABAT-ZINN
8688,MICHAEL TOMS
8689,KEITH JARRETT
8690,JULIA
8691,JEFFREY E. YOUNG
8692,JANET S. KLOSKO
8693,AARON T. BECK
8694,JOHN CHAFFEE
8695,THOMAS AYRES
8696,PATRICIA LYNN REILLY
8697,MARK NEPO
8698,JOHN A. TRACY CPA
8699,CHRISTINE WESTERMANN
8700,PETRU POPESCU
8701,CRAWFORD KILIAN
8702,JACK GAVER
8703,DAVID COPPERFIELD
8704,WILLIAM M THACKERAY
8705,HARALD HELLMANN
8706,NORMAN F. CANTOR
8707,PETER ISRAEL
8708,LESLEY HAZLETON
8709,KEITH HAVILAND
8710,DINA GRAY
8711,BEN SALAMA
8712,JENNIFER NIEDERST
8713,PHILLIP GIROUX
8714,BOB BECKSTROM
8715,LANCE WALHEIM
8716,THE EDI
8717,ROLAND E. LARSON
8718,BRUCE H. EDWARDS
8719,ROBERT P. HOSTET
8720,BERLITZ GUIDES
8721,ISAAC ADAMSON
8722,HELEN PREJEAN
8723,LM BOYD
8724,BRIAN FREEMANTLE
8725,MARK ARAX
8726,RICK WARTZMAN
8727,ARMIN A. BROTT
8728,JENNIFER ASH
8729,MICK JACKSON
8730,PIERRE BOULLE
8731,TIMOTHY EGAN
8732,JULIE HECHT
8733,JOHN FEINSTEIN
8734,WALTER MERCADO
8735,PAUL (ED) ATTERBURY
8736,HERMAN J. VIOLA
8737,JAN S. DANIS
8738,CAROLYN J. MARGOLIS
8739,KENNETH COPELAND
8740,GLORIA COPELAND
8741,JAMES F. DUNNIGAN
8742,CLAY REYNOLDS
8743,HEATHER MACDONALD
8744,LAUREN STEINHAUER
8745,LAURA MILLER
8746,ADAM BEGLEY
8747,DANIEL J. BOORSTIN
8748,JAMES C. COLLINS
8749,JERRY I. PORRAS
8750,SHUNRYU SUZUKI
8751,TRUDY DIXON
8752,RICHARD BAKER
8753,HUSTON SM
8754,ALICE JOYCE DAVIDSON
8755,VICTORIA MARSHALL
8756,JOHN WEISMAN
8757,BILL BARNES
8758,CLAIR ALAN BROWN
8759,ERIC A. KIMMEL
8760,JON GOODELL
8761,KRISTOFFER J. BUQUET
8762,DORIT BADER WHITEMAN
8763,COREY SANDLER
8764,RICHARD ELLIS
8765,JANE FONDA
8766,LOUISE BATES AMES
8767,FRANCES L. ILG
8768,CHARLOTTE BRONTÏ¿1/2
8769,MARGARET SMITH
8770,MOYA COSTELLO
8771,ELLEN KUSHNER
8772,FAITH CONLON
8773,INGRID EMERICK
8774,CHRISTINA HENRY DE TES
8775,DARRYL REANNEY
8776,LOUISE FITZHUGH
8777,RICHARD SHENKMAN
8778,DION FORTUNE
8779,KENNETH W. ROYCE
8780,BOSTON T. PARTY
8781,ROBERT SHEA
8782,ROBERT ANTON WILSON
8783,MONICA MCINERNEY
8784,BEN JEAPES
8785,HANA WIRTH-NESHER
8786,CLIFFORD A. PICKOVER
8787,JOANN MORSE
8788,KERSTIN EKMAN
8789,MARILYN PAPPANO
8790,MARY BALOGH
8791,HAILEY NORTH
8792,KAREN ANDERS
8793,KRISTIN HARDY
8794,KAREN RANNEY
8795,CANDACE CAMP
8796,MICHELE ALBERT
8797,JOHN ROGER
8798,PC LEARNING LAB
8799,KRISTEN BRITAIN
8800,CHARLES J. KEATING
8801,JANE RESH THOMAS
8802,LAUREN BROOKE
8803,JUDY TATCHELL
8804,L. MOERI
8805,NICHOLAS EDWARDS
8806,JANNI LEE SIMNER
8807,MIKE JAHN
8808,GORMAN
8809,CLAIRE RUDOLF MURPHY
8810,MARY JANE AUCH
8811,JUDY RICHTER
8812,PAM RYAN
8813,MARY STANTON
8814,D. CRAIG
8815,DAVID BURN
8816,CECILIA FITZSIMONS
8817,JUDY ALTER
8818,LANGE LEWIS
8819,FRANCESCA STANFILL
8820,JOYCE E. STROM-PAIKIN RN
8821,HE BATES
8822,WILLIAM MCGIVERN
8823,ROBERT GODDARD
8824,BRUCE NICOLAYSEN
8825,C. PETERSON
8826,PRICILLA HAMILTON
8827,SANDERS
8828,JAMES MARTIN
8829,LOUIS W. STORMS IV
8830,SCOTT J. PETERSON (MCSD MCT)
8831,GARY J. NUTT
8832,WOUT J HOFMAN
8833,JANELL CANNON
8834,PATRICIA POLACCO
8835,RENEE GRAEF
8836,DAVID KIRK
8837,ROBERT NISBET
8838,SARAH DESSEN
8839,BRIAN GALLAGHER
8840,THOMAS H. COOK
8841,ALGERNON B. MITFORD
8842,LINDA PIAZZA
8843,CYNTHIA BLAIR
8844,NICHOLAS PINE
8845,ROBERT BROWNING
8846,RICK BEECH
8847,RUI NUNES
8848,RHIDIAN BROOK
8849,STEVEN MILLHAUSER
8850,ECA DE QUIEROS
8851,LUCY ELLMANN
8852,JEREMY NARBY
8853,DORIS R. MEREDITH
8854,JAY WINIK
8855,JOHANNA ELLSWORTH
8856,CAROLINE MACDONALD
8857,TRISTINE RAINER
8858,ANAÏS NIN
8859,DARIEN COOPER
8860,KEN J. ROBERTS
8861,JOYCE RUPP
8862,JANE PITZ
8863,MARK E. THIBODEAUX
8864,CLAIRE CLONINGER
8865,EVELYN CHRISTENSON
8866,LORETTA LAROCHE
8867,LYN HOLLEY DOUCET
8868,MACRINA WIEDERKEHR
8869,PAULA D'ARCY
8870,BRIAN HARPER
8871,STEVE  PIECZENIK
8872,CHARLES MACKAY
8873,JANINE M. BENYUS
8874,CINDY STONE
8875,FRANCES MOORE LAPPE
8876,ANNA LAPPÉ
8877,EVA HOFFMAN
8878,DECLAN KIBERD
8879,DESMOND BAGLEY
8880,LYNSAY SANDS
8881,ROBERT KAPLOW
8882,KAORI YUKI
8883,NINA OLLIGSCHLÄGER
8884,KAZUSHI HAGIWARA
8885,ROBERT GERNHARDT
8886,PHILIPP RIPPEL
8887,FATIMA IGRAMHAN-PARSONS
8888,JACQUES VALLEE
8889,KRISTEN STAGG
8890,JESSE LEE KERCHEVAL
8891,RUTH BROWN
8892,PETER BARRETT
8893,CHRISTINA HOFF-SOMMERS
8894,CAL THOMAS
8895,LAURA C. SCHLESSINGER
8896,TED ANDREWS
8897,BEVARLY
8898,SUZI GOLDEN
8899,LIZ FIELDING
8900,AMY WALLACE
8901,LAURA SCRIBNER KASTNER
8902,JENNIFER F. WYATT
8903,ISABEL STANLEY
8904,JAMES DUNCAN
8905,FRANK MCSHERRY
8906,CHARLES WAUGH
8907,MART
8908,MICHAEL LEVIN
8909,ROSEMARY WELLS
8910,JOE DOMINGUEZ
8911,VICKI ROBIN
8912,ELIZABETH POPE
8913,JOHN GILSTRAP
8914,STEPHEN HORN
8915,JACK OLSEN
8916,JOEL PORTE
8917,WILLIAM POUNDSTONE
8918,SARA DONATI
8919,LARAINE T. ZAPPERT
8920,CHRISTOPHER M. BYRON
8921,CHRISTOPHER DOWN
8922,LI
8923,BOOTH TARKINGTON
8924,TIM SANDLIN
8925,JOSEPH D. PISTONE
8926,JONATHAN BAIRD
8927,CAROL M. ALLEN
8928,TONY STRONG
8929,ALISTAIR MACLEOD
8930,JOHN COLBY
8931,INIGO SURGUY
8932,RUDIGER VOIGT
8933,JEFFREY HAAS
8934,RD GINN
8935,RICK FIELDS
8936,PEGGY TAYLOR
8937,REX WEYLER
8938,RICK INGRASCI
8939,DAVID BREASHEARS
8940,WALTER SATTERTHWAIT
8941,WILLIAM MIZE
8942,CJ BOX
8943,PETER MOORE SMITH
8944,DENISE MINA
8945,RON FRANSCELL
8946,AMANDA FOREMAN
8947,DAVID STARKEY
8948,ELIZABETH JANE HOWARD
8949,CHARLES SPENCER
8950,EARL SPENCER
8951,NANCY MITFORD
8952,NANCY SINGER
8953,AUSTIN S. CAMACHO
8954,GREGG HURWITZ
8955,COLIN BATEMAN
8956,GIL BREWER
8957,EV CUNNINGHAM
8958,GILLIAN ROBERTS
8959,EDWARD LEAR
8960,STUART R. KAPLAN
8961,MIKE MYERS
8962,SARAH LYDDON MORRISON
